loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,purpose,is_good_customer
33350,60,Special Investigator,2,0,103000.0,2,1
15000,36,,0,2,155000.0,0,1
20025,60,Manager,10,2,125000.0,1,0
18000,36,President,10,2,47000.0,9,1
6450,36,Pet Care Technician,0,0,19000.0,1,0
14000,60,certified pharmacy tech nician,4,1,36000.0,2,1
32000,36,RN,10,2,80000.0,4,1
3000,36,Chef,10,0,30000.0,6,0
20050,36,District ESOL Coordinator,10,0,57000.0,1,0
3500,36,Nurse,10,0,75000.0,7,1
6000,36,Aircraft mechanic,9,2,58000.0,6,1
40000,60,Chief Operating Officer,10,2,290000.0,3,1
14000,36,Consumer Finance Sales,1,0,100000.0,1,1
8000,36,IT Specialist ,10,2,45000.0,2,1
4975,36,Front Office & Acct.' s Rec'v.,10,2,43676.0,2,1
24000,36,Principal,10,2,140000.0,2,0
35000,60,Sr Web Developer,7,2,110000.0,2,1
10800,36,,0,0,58600.0,2,1
10800,36,OTR TRUCK DRIVER,1,2,54000.0,2,0
10000,36,Assistant,10,0,34500.0,2,0
5000,36,Labor foreman ,10,2,60000.0,11,1
10000,60,Store Manager,5,0,43000.0,11,0
22500,60,Lead teller,10,2,45000.0,1,1
8500,36,Supervisor,10,2,67000.0,3,1
17275,60,Driver,2,0,54000.0,2,0
3600,36,Paralegal ,2,0,42000.0,2,1
24000,36,Executive Officer,4,0,120000.0,2,0
7200,36,Asst manager,1,0,65500.0,1,0
12550,60,Parts attendant,7,2,44000.0,2,1
27350,60,Courier,8,1,57000.0,2,0
9600,36,Business Coordinator,10,2,105000.0,2,0
20000,36,General Manager,2,2,113000.0,1,1
8000,36,Branch Manager,7,0,170000.0,1,0
5600,36,teacher,2,0,63119.0,6,1
15000,36,Supervisor,10,2,48000.0,2,1
20625,60,Owner,3,2,79626.0,2,1
8250,36,Medical unit Clerk,10,2,51000.0,2,0
8000,36,Claims Adjuster,0,2,34000.0,1,0
18500,60,Geotechnical Engineer,1,0,56014.0,2,1
5350,36,Transportation Security Officer,8,0,35000.0,2,1
15000,60,director of business development ,0,1,150000.0,9,1
8000,36,Program Representative 1,4,2,61000.0,9,0
4500,36,Assistant manager,4,2,50000.0,2,1
30000,36,Owner,10,1,110000.0,2,0
18000,36,Vice-President,8,2,80000.0,2,0
5000,36,Truck Driver,5,2,35000.0,1,1
7200,36,,0,0,24052.0,2,1
15000,36,VP Operations,4,1,69000.0,5,1
5000,36,Assistant Manager,2,0,34000.0,1,1
12000,36,HR Director,0,2,77650.0,2,1
28000,60,Director Affiliate Finance,3,2,129000.0,2,1
4225,36,Traffic control supervisor,10,0,33000.0,2,0
10000,36,Maintenance Technician ,1,2,75440.0,2,1
10000,36,Manager,4,2,170000.0,2,1
23225,60,Peer Support Specialist,5,2,52800.0,2,1
5000,36,Quality control coordinator,2,2,55000.0,8,1
5000,36,,0,0,70800.0,2,1
4000,36,Receiving Lead,9,1,52000.0,11,1
25000,60,Process specialist,10,2,110000.0,2,0
12000,60,Settlement Coordinator,2,0,60000.0,2,0
16000,60,Surgical assistant,2,2,48000.0,2,1
35000,36,Public Health Analyst,10,2,115000.0,2,0
9600,36,Program Management Manager,10,1,90900.0,2,1
3000,36,Supply chain,4,2,43500.0,2,1
10000,36,Clerk Typist,0,0,40000.0,1,1
8000,36,Account Specialist,10,0,78000.0,2,1
20000,36,Engineering Systems Specialist ,10,0,55000.0,2,1
19000,60,Talent Acquisition Specialist,10,2,110000.0,2,0
32000,60,Deputy Probation Officer,10,0,80000.0,2,0
5000,36,Hair Stylist,10,0,67000.0,9,0
10000,60,manufacture tech,10,0,68000.0,5,0
28000,60,Director of Branch Operaitons,8,2,150000.0,2,1
4800,36,machine operator,10,0,40000.0,5,1
24000,36,Sales manager,0,0,65000.0,2,0
8000,36,Permit Coordinator,10,2,50000.0,1,1
25000,36,Business Manager,3,0,79000.0,2,0
4800,36,Cad operator,2,0,42000.0,8,0
4800,36,Front End Manager,10,2,45000.0,2,1
28000,60, Risk manager,7,2,83000.0,2,1
9975,36,Fitter/Welder,3,2,46000.0,2,1
8400,36,Supervisor ,10,0,70000.0,2,1
5000,36,Receptionist,0,0,40000.0,2,1
13000,36,Shared Services,3,0,65000.0,1,1
7000,36,sales,10,1,65000.0,1,1
31925,36,Safety Manager,2,2,115000.0,9,1
10000,36,,0,2,90000.0,2,1
2500,36,Behavioral Technician,2,1,17000.0,3,0
15000,60,Taper,10,1,74000.0,2,1
25000,60,rnfa,10,2,90000.0,2,1
14500,36,Product Manager,5,0,90000.0,2,1
15000,36,Sales Manager,7,2,130000.0,1,1
28000,36,Attorney,0,2,107000.0,2,0
14000,36,System Administrator,10,2,48000.0,2,0
15000,36,Vice President,1,2,101000.0,1,1
15000,36,Senior Designer,0,2,90000.0,2,1
14575,36,Court reporter,10,0,90000.0,11,0
4000,36,Electrical tech,7,0,45000.0,1,0
25000,60,Operations Supervisor ,6,2,97000.0,2,1
11200,36,Developer / Project Manager,10,0,95000.0,2,1
12000,36,Account Executive,8,0,75000.0,1,1
10000,36,Business Development,7,0,46500.0,2,0
6600,36,Client Specified Administrator,6,0,41099.0,5,1
30000,36,,0,2,75000.0,2,0
20000,36,IT Administrator,5,0,68000.0,2,0
25075,36,Teacher,10,1,55728.0,2,0
23525,36,,10,2,70000.0,2,0
12400,60,Prepress,2,0,38480.0,2,1
10000,60,Executive Assistant,10,2,54200.0,2,1
5500,36,CNA,2,2,31000.0,1,1
12800,36,owner,6,2,140000.0,2,0
3000,36,Truck driver,5,0,68000.0,10,0
24200,36,Diet Aide,2,0,55000.0,1,0
6000,36,,0,1,21000.0,2,0
16800,60,Clinical Supervisor,0,2,39000.0,1,1
10000,36,systems administrator,5,0,65000.0,2,0
20000,60,EM Analyst,10,2,55000.0,1,1
11050,36,"AVP, Marketing Manager",10,0,62000.0,2,1
24000,36,Sr QA Analyst,6,0,85500.0,2,0
23725,60,Finance Manager/Director,4,2,279500.0,2,1
14000,36,Sales,2,0,80000.0,2,1
5000,36,Server,2,0,21000.0,5,1
20750,60,Inbound Sales,0,2,45000.0,2,0
9500,36,Account Manager,0,0,31500.0,2,1
13000,60,Executive Assistant,0,2,54000.0,1,0
6000,36,dsa,10,0,70000.0,2,1
20000,36,Operation Field Supervisor,9,2,86000.0,1,1
16000,60,RN,10,2,63000.0,2,1
28000,60,Sr. Technician,10,2,70000.0,2,1
13525,36,Teacher,8,1,50000.0,2,1
25000,36,Programmer/Analyst,5,0,100000.0,11,1
24000,60,Service Representative,2,1,65000.0,2,0
7000,36,Bankruptcy Specialist,8,1,38000.0,2,1
15000,36,,0,2,37000.0,2,1
9250,36,,0,0,34896.0,1,0
10000,36,Program Management Analyst,5,1,57000.0,3,1
9425,36,Maintenance ,10,2,60000.0,3,1
15000,36,Teacher,10,2,83000.0,3,0
7200,36,FINANCIAL SALES ADVISOR II,3,1,43000.0,2,0
14400,36,manager,10,0,94000.0,7,1
16100,60,Emergency Department Technician,6,0,35000.0,2,1
14400,36,Dental Assistant,10,2,46000.0,2,1
5000,36,Account Manager,4,2,50000.0,2,0
2800,36,Mammographer,1,2,50000.0,10,1
14000,60,Production Manager,0,2,90000.0,3,0
24000,60,CEO,3,0,90000.0,2,1
35000,60,,10,1,130000.0,2,0
25550,36,Communication's Officet,8,0,130000.0,2,1
19000,36,IT Professional,8,2,105000.0,2,1
11500,60,conductor,10,2,114000.0,2,1
18000,36,Electrician,3,2,46500.0,2,0
30800,36,Conductor,5,2,80000.0,2,1
4000,36,Member,4,2,100000.0,2,1
35000,36,broker/principle,7,0,150000.0,2,0
35000,36,President,10,1,93600.0,3,1
5000,36,Paralegal,1,2,57000.0,11,1
3600,36,Officer,9,1,117300.0,1,0
5125,36,Chemical Operator,10,1,70000.0,10,1
10000,36,Podiatrist,10,2,210000.0,11,0
4000,36,Building Manager,10,2,99000.0,3,1
9000,36,Engineer,0,2,110000.0,1,1
8500,36,Police officer ,8,0,100000.0,1,1
10000,36,Security Officer,8,0,54000.0,2,1
13000,36,Librarian,10,2,84000.0,2,1
14000,36,Supervisor,10,2,101000.0,2,1
30000,60,Technician,10,2,68000.0,2,1
22000,36,Healthcare Administration Officer,4,0,87000.0,2,0
3500,36,Driver,10,0,68000.0,11,1
25000,36,sales manager,10,2,250000.0,3,0
9000,36,Carrier,10,0,65000.0,11,0
15000,60,sonographer II,6,2,100000.0,3,1
22500,60,Accountant,1,2,110000.0,2,1
4800,36,maintenance,5,0,35000.0,2,0
16000,36,Respiratory therapist,6,2,104000.0,2,1
2500,36,Cash clerk,10,2,40000.0,2,1
10500,36,Machine Operator,10,0,30000.0,2,0
5275,36,,0,1,15600.0,2,0
20000,36,Bartender,7,0,55000.0,2,0
15150,36,Owner,10,2,158000.0,2,0
20000,36,,0,2,90000.0,2,1
35000,36,operator,2,2,95000.0,1,0
20000,36,Software Analyst,10,2,55000.0,2,0
35000,60,School Ministrator,7,2,82760.0,2,0
9175,36,mechanical inspector,7,2,55000.0,3,0
31350,60,building engineer,10,0,234800.0,1,0
24625,60,Resource Librarian ,3,2,56000.0,2,1
10000,36,Accounts Coordinator,5,2,50000.0,1,0
17600,36,educator,5,0,55000.0,2,1
12000,60,Auto body tech,10,2,97000.0,2,1
10000,36,PATIENT ACCOUNTS,0,0,28080.0,1,1
22525,60,Programmer,7,0,81000.0,2,1
15000,60,,0,2,82000.0,5,1
28000,60,Sr Network Support Manager,10,2,110000.0,2,0
10000,36,Revenue Reconciliation Analyst,5,1,43068.0,2,0
10525,36,Imaging Specialist II,8,0,51000.0,2,0
7500,36,machinest,9,2,45000.0,0,0
16625,36,Teacher,10,2,52000.0,2,1
7200,36,Home health,2,0,28000.0,2,1
5000,36,Police Officer,4,1,80460.0,1,1
20000,36,Chief Human Resources Officer,3,2,95000.0,9,1
10000,36,Dialysis Technician,4,0,55000.0,1,1
5425,36,,0,2,17000.0,2,0
32000,60,VP of Sales & Business Development ,3,1,155000.0,9,0
24000,60,Sign Installer,10,2,135000.0,2,1
32000,60,CNM,1,2,139000.0,2,0
6000,36,Production Specialist,0,1,20000.0,11,0
11925,36,Administrative Assistant,10,2,61000.0,11,1
35000,36,Truck Driver,7,1,140000.0,2,0
10000,60,mailcarrier,10,2,59600.0,11,1
12000,60,Mechanic,10,1,48000.0,2,0
12000,60,Fiber Optic Product Specialist,6,2,100000.0,2,0
5000,36,Billing Clerk,10,2,71000.0,11,1
12000,36,Program Specialist,4,0,108000.0,2,0
21600,60,Sales manager,4,0,57000.0,1,0
5000,36,Sr. Strategic Analyst,5,0,97000.0,2,1
30000,60,Sales,10,2,130000.0,2,1
3600,36,School Social Worker ,3,0,65000.0,1,0
12000,36,PURCHASE AGENT & CUSTOMER SERV. ,2,0,36000.0,1,0
14000,36,security officer ,8,0,38540.0,2,0
10000,36,Accountant,0,0,117000.0,11,1
35000,60,"Field Service Manager, North America",9,2,93000.0,2,0
35000,60,Principal Relationship Manager,9,2,223000.0,3,1
8000,36,Broker Owner - Realtor,4,0,73000.0,6,1
14000,36,Legal Assistant,9,2,44000.0,2,1
18000,60,IT Specialist,6,2,135000.0,4,0
16550,60,Tech 3 machine operator ,10,2,60000.0,3,1
17925,36,Information Technology Support Specialis,4,2,61000.0,2,1
4000,36,,0,1,29160.0,11,1
35000,60,Assistant Principal,10,2,95000.0,2,1
6175,36,nanny,10,0,18500.0,2,0
35000,36,Owner/ manager,10,0,140000.0,2,1
6000,36,Cosmetologist/esthetician ,0,0,25000.0,2,1
11875,36,Electrician,10,2,90000.0,3,0
8400,36,School Counselor,10,2,56000.0,11,1
16450,60,Plumbing manager,10,2,60000.0,2,0
19000,36,Driver,5,0,95000.0,2,0
4750,36,Choufer ,10,1,65000.0,2,1
15075,36,Director of Operations & Programming,8,2,40000.0,2,0
21875,60,Teacher ,10,2,92000.0,2,0
15850,60,Inspectress,10,0,55000.0,2,1
15000,60,Project Manager,10,0,75000.0,11,1
13500,60,Owner/ Installer,2,2,53000.0,2,0
10000,60,Manufacturing,10,1,41000.0,2,1
19200,36,Sr. VP,10,0,265000.0,2,0
8000,36,Factory work,10,2,75000.0,3,0
8000,36,Teacher,10,0,40000.0,2,0
30000,36,Supervisor,10,0,95000.0,2,0
11000,36,Member Services Point of Care,3,1,36670.0,2,0
4500,36,Bank Teller,2,0,15000.0,2,1
34250,60,General Manager,10,0,74500.0,2,0
35000,60,Nurse Practioner,1,0,96000.0,2,1
8000,36,Staff Resource Pool,0,0,35000.0,1,1
8350,36,Surgical technologist,6,1,45000.0,2,1
8475,36,,0,1,24995.0,2,0
20000,60,Table Games Dealer,3,1,52000.0,1,0
9050,36,,0,0,29000.0,1,0
27275,36,E-7 ,10,2,62000.0,2,1
35000,36,Owner/Realtor,3,0,130000.0,2,1
7700,36,Supply Chain Planner,0,0,70000.0,2,1
17650,60,Lobbyist,1,0,40152.0,2,0
14400,36,Technical Support Director,3,2,140000.0,11,1
17950,36,Electrical Engineer ,1,0,60000.0,1,0
8900,36,Order clerk,9,0,30000.0,2,1
28000,60,District Manager,1,1,80000.0,9,0
35000,60,Pharmacis,10,2,135410.0,2,0
6000,36,Busser,1,0,20000.0,1,1
12750,36,Relationship manager,3,1,100000.0,2,1
11200,36,Bartender,0,0,39000.0,2,0
12000,36,teacher,10,0,85000.0,2,1
11500,36,Department. Manger ,5,1,32000.0,2,1
22875,60,tech,3,2,52000.0,2,1
2000,36,Administrator,10,2,70920.0,3,1
15000,36,Lieutenant ,10,2,148000.0,3,0
28000,60,Manager,9,2,90000.0,1,1
20725,36,Program Specialist ,7,0,54600.0,2,0
23700,36,foodserver,10,2,65885.0,2,1
15000,36,Banker,2,2,130000.0,3,1
28000,60,Loan Officer,4,2,110000.0,2,0
17225,36,Sterile Processing Technician ,0,0,57200.0,1,1
28600,36,,0,0,78534.0,2,0
3600,36,Maintenance worker 2,4,2,44000.0,2,1
6500,36,SENIOR LABORATORY ASSISTANT,10,0,40000.0,1,0
10000,60,Bank Security Guard,0,0,27360.0,2,0
25600,60,Deportation Officer,10,2,113000.0,3,1
3900,36,,0,0,45000.0,2,0
10000,60,SERVICE ADVISOR,1,0,48000.0,2,0
19000,36,Cell lead/cable Assembler,4,0,38000.0,9,0
14400,60,Case Work Supervisor,10,2,112000.0,2,0
24000,36,Driver,4,1,71000.0,9,0
24000,36,Sergeant Major,10,2,122000.0,2,1
10000,36,Owner,9,2,62000.0,2,1
16000,36,teller,8,2,50000.0,2,0
35000,60,Superintendent,10,2,144000.0,1,0
16200,36,Owner,9,2,45000.0,11,0
10400,60,Teacher,10,2,63500.0,2,1
12000,36,Post Closing,5,2,39000.0,2,1
12000,60,Shop Mechanic,10,2,38000.0,2,0
24000,60,Community Treatment Oversight Specialist,10,0,80579.0,2,1
14000,36,Account Executive,0,0,86000.0,2,0
35000,36,Registered nurse ,4,0,150000.0,2,1
15900,36,LEAD CLERK,3,0,45000.0,2,1
18000,60,Mail Handler,10,2,80000.0,1,1
14425,60,Respiratory therapist ,2,0,73000.0,2,1
1500,36,Senior Contract Management Representativ,4,0,90000.0,2,1
20000,36,Management Secretary III,10,2,72000.0,2,1
12000,36,sales and service,10,0,62500.0,2,1
15000,36,Truck driver ,3,2,92000.0,2,1
25675,36,General Manger,1,0,70000.0,2,0
10000,60,parts manager,6,0,30000.0,2,0
8800,36,Administrative director,9,1,72000.0,1,1
2325,36,truck driver,10,2,49000.0,2,1
3425,36,,0,0,11472.0,2,0
4500,36,Legal Secretary,10,2,70000.0,2,1
4775,36,restorer,6,0,35000.0,2,0
24000,36,Lead painter ,5,2,130000.0,1,1
5625,36,Restaurant Manager,1,0,32000.0,1,0
5000,36,Truckdriver,10,2,77000.0,11,0
20950,60,Paramedic,7,0,90000.0,2,1
27500,60,Contract Manager,10,0,65500.0,2,1
8000,36,Claims Examiner,10,2,52000.0,2,1
1325,36,Supervisor ,1,2,20000.0,2,1
25000,36,Registered Nurse - Clinical Practice Con,3,2,83900.0,1,0
10350,36,,0,0,28800.0,2,0
35000,36,Technician,10,2,115000.0,2,0
24000,60,Store Manager,2,2,79000.0,6,1
3500,36,,0,1,16344.0,11,1
16000,60,Supeevisor,10,2,95000.0,3,1
6000,36,Senior Implementation Coordinator,10,0,86262.0,2,1
20000,60,Warehose,10,0,75000.0,2,1
20000,36,Detective,10,1,135000.0,1,1
12000,60,Fraud Analyst,3,0,95000.0,1,0
25700,36,Sales Consultant,6,0,85000.0,9,1
9600,36, civil engineer,2,2,62000.0,2,1
6000,36,Sales Systems Support,10,2,54000.0,1,1
34350,60,Quality improvement data analyst,3,0,84000.0,2,1
18975,60,Teacher,10,0,77445.0,2,0
10425,60,Sales Desk,6,0,29000.0,1,1
35000,36,Director,5,2,120000.0,2,0
6225,36,Claims rep,10,2,92000.0,2,1
24000,60,Special Agent,10,2,130000.0,3,1
18000,36,RN ,4,2,84000.0,2,1
20000,36,President,10,2,68000.0,1,0
22400,36,Owner,3,0,100000.0,2,0
6475,36,Court Specislist Iii,10,1,36000.0,6,0
18000,60,Principal,4,1,120000.0,3,1
13750,36,MEDICAL SUPPORT ASSISTANT,10,0,43000.0,2,0
15000,36,Chief,10,2,130000.0,2,1
10000,36,Production Supervisor,1,2,57000.0,2,0
20000,36,Corrections Officer,9,2,63000.0,2,0
3600,36,Pharmacy technician ,8,1,30000.0,6,1
21600,36,Wet Lab Coordinator,2,0,63029.0,2,1
2250,36,Escrow Assistant,3,0,24000.0,2,1
4000,36,Phlebotomist/PCA,2,0,45000.0,2,0
1300,36,Concelior ,10,2,85000.0,11,0
6000,36,Customer Service Manager,10,2,88000.0,2,1
15450,60,Logistics Coodinator,5,0,45000.0,1,1
20000,36,physician,8,2,200000.0,2,1
30000,60,Air traffic controller,10,2,175000.0,2,1
12000,60,Automation Specialist,3,2,85000.0,2,0
8175,36,Csr,4,0,26000.0,2,1
2850,36,Bank Manager,10,2,70000.0,2,1
15175,60,,0,2,40000.0,1,0
30000,60,,0,1,80000.0,3,1
3000,36,Accountant,2,2,45000.0,2,1
17625,60,Policy Issue Specialist,10,0,45000.0,2,1
28500,60,machine operator,5,2,75000.0,2,0
26800,60,Registered Nurse,6,2,80000.0,2,1
24000,60,"Director, Planning & Analysis",0,1,170000.0,2,0
15000,36,Speech Pathologist,3,0,130000.0,2,0
30000,36,Technical Solutions Manager,10,2,135000.0,1,1
13575,36,Tax Accountant,0,0,50000.0,2,1
20000,36,Commercial Lender,3,2,120000.0,3,1
25000,36,Sales,6,0,115000.0,1,1
7600,36,Owner/Operator,8,2,65000.0,2,0
28000,60,Chef of Staff,6,0,110000.0,2,0
16000,36,Chemist,7,0,53000.0,2,0
5000,36,Pro manager,0,2,40000.0,11,1
23075,60,Investigator ,4,2,75000.0,5,1
2500,36,PCT,0,2,42000.0,2,0
6775,36,CLERK,10,0,77000.0,2,0
35000,36,Lieutenant Commander,10,1,130000.0,2,1
25000,60,Infrastructure Engineer,0,2,78000.0,2,1
4850,36,Sales Floor Manager,1,0,27000.0,1,1
7500,36,Driver,5,0,92000.0,11,0
12000,36,Store manager ,8,2,66000.0,3,1
30000,60,production tech,4,1,65000.0,2,0
5000,36,Maintain. Supervisor,3,2,50000.0,2,1
6000,36,HR & Office Manager,0,0,75000.0,2,1
26900,36,therapise,3,0,67000.0,2,0
12000,36,Seamstress,9,2,30000.0,2,0
4000,36,Administrative Assistant,10,0,35000.0,2,0
35000,36,Principal,5,2,111000.0,2,1
7625,36,Drill sergeant ,8,0,56500.0,2,1
6000,36,Patient Care Coordinator,1,0,28000.0,2,1
9000,36,Electrical Autocad Detailer,6,1,60000.0,1,1
14950,36,service director,2,2,105000.0,2,1
10000,36,TGCM Tech 2,10,0,80000.0,2,1
10000,36,firefighter/fire motor operator,10,0,79000.0,2,1
24000,60,Correctional officer,10,0,104000.0,2,0
8000,36,prevention coordinator,1,2,36000.0,2,1
20000,36,Sr Manager,5,1,185000.0,2,0
10000,36,Driver,7,2,85000.0,2,1
8000,36,Office Manager,10,0,55000.0,5,1
14000,60,Sr.Accountant,0,1,75000.0,1,1
5000,36,,0,2,65000.0,2,1
24000,36,Director,3,2,500000.0,1,0
11500,36,"Associate Director, Web Production",0,2,122000.0,1,1
25000,36,Owner,8,1,112000.0,2,1
6000,36,Software Engineer,7,0,60000.0,2,1
13800,36,Finance Director,4,0,85000.0,2,1
3500,36,,0,2,55000.0,11,1
6000,36,Bartender,0,0,48000.0,2,1
28000,36,Dir of HR,0,2,114000.0,2,0
40000,36,physician,0,2,190000.0,2,1
10000,60,Underwriting,10,2,50000.0,2,1
30000,60,Spreadboss,10,2,100000.0,11,0
18000,36,Paralegal,3,2,48506.76,2,1
6000,36,Unit Nurse,4,2,55000.0,2,0
2500,36,Buyer,0,0,33000.0,11,1
1500,36,,0,0,54233.0,11,1
5200,36,maintieance,10,2,37000.0,1,1
6000,36,Customer service,4,0,38500.0,11,0
4800,36,CEO/Manager,1,2,66500.0,2,1
5000,36,Cashier,2,1,25000.0,2,0
16000,36,home health aide,10,0,55000.0,2,1
4500,36,Retail training manager,4,0,57500.0,2,1
20000,36,Operator,0,1,53000.0,1,1
16000,36,Mechanic,10,1,95000.0,1,1
14000,36,Owner Physician,10,1,200000.0,1,0
9600,36,assistant manager,8,2,58000.0,2,1
30000,36,Client Liaison,3,2,84000.0,2,1
4500,36,Rework coordinator,6,2,41500.0,1,1
30000,36,operations manager,4,0,112000.0,2,0
20000,36,Staff,1,2,120000.0,2,0
7475,36,,0,0,40000.0,2,0
18000,36,,0,0,36000.0,2,1
7550,36,Artist,6,2,38000.0,2,1
6000,36,Security guard,7,1,85000.0,2,0
25000,60,Operations Manager,10,2,74000.0,2,1
9600,36,Social worker,3,0,38500.0,0,1
8500,36,Manager,5,0,85000.0,2,0
5500,36,Forklift Operator,7,0,30000.0,1,0
8000,36,Crisis staff,2,0,45000.0,1,0
12000,36,Lead Data Analyst ,6,2,95000.0,1,1
33425,60,Sales Engineer,0,1,88000.0,2,1
9600,36,Program Specialist,8,2,61221.0,2,1
4000,36,Solutions Specialist,10,0,60000.0,1,1
11000,36,Reporting Analyst,10,0,70000.0,1,1
3600,36,Production planner,10,0,49192.0,2,1
1500,36,,0,0,6408.0,2,1
28000,36,Plumber,8,2,120000.0,2,0
35000,60,Rabbi,2,2,150000.0,1,1
5000,36,President,2,2,126667.0,3,1
10000,36,Manager,2,2,125000.0,2,0
9000,36,Collateral Management Associate,0,0,60800.0,1,1
5000,36,Stylist,2,0,39000.0,2,1
15000,36,Nurse,7,2,73000.0,1,0
9000,36,Online Banking Representative,2,2,37400.0,2,1
11875,36,office manager,4,1,95000.0,2,1
15000,36,co-owener,5,1,60500.0,0,0
9000,36,flooring specialist,6,2,37200.0,1,1
5000,36,,0,0,35000.0,11,1
6000,36,Bus Transit Operator ,10,2,89000.0,2,0
15000,36,Product Builder IV,10,2,72000.0,2,1
3000,36,Director of Change Management,2,2,107500.0,5,1
5000,36,Sales/service,10,2,97000.0,1,1
11950,36,"Corp Quality Manager, Americas",1,1,109080.0,0,1
3600,36,Major,10,2,88000.0,11,1
26400,60,Investment Accountant ,4,0,75000.0,2,0
24000,60,engineer,5,2,200000.0,2,1
7000,36,Loan Officer,5,0,32000.0,2,1
40000,36,Vice President,7,1,220000.0,2,0
7200,36,Sales Manager,3,0,65000.0,1,1
14225,36,Investment Advisor,10,2,108000.0,2,1
7000,36,manager,5,2,40000.0,2,1
12500,36,,0,1,75000.0,3,1
10000,36,Commercial Drive,5,0,48000.0,2,1
25150,60,Inventory Controller,0,0,70000.0,2,0
24000,60,,0,2,83000.0,3,1
24000,36,Vice President ,10,2,165000.0,3,1
20000,60,Branch Manager,10,2,60000.0,2,1
10000,36,"Owner, Senior Partner",3,2,142000.0,11,1
5000,36,,0,1,38800.0,2,1
1000,36,factory worker,10,2,60480.0,11,1
35000,60,Landman,1,2,182000.0,3,1
23200,60,Resident Engineer (supplier/Harley-David,7,2,65000.0,4,1
24000,60,Engineer,10,1,110000.0,1,1
22000,36,President/CEO,10,1,53000.0,2,1
6300,36,Heavy equipment,10,2,87000.0,1,1
10000,60,supervisor,6,0,65000.0,2,0
35000,60,IT Manager,3,0,98259.0,5,1
15000,36,Senior Area Manager,9,1,35000.0,2,1
25000,36,Destruct Operator,10,1,60000.0,1,1
12000,36,Client Project Manager,2,2,70000.0,3,1
9800,36,Pres,10,2,94868.0,11,1
24000,36,Mortgage Loan Ops Supervisor,10,2,72000.0,2,1
10000,36,resident,5,0,65000.0,1,1
24000,60,Managing Director (PSS),4,0,115000.0,1,1
10000,36,Paralegal,4,2,37000.0,2,0
9475,36,Renter Agent,0,2,45000.0,2,1
14000,36,On-Scene Coordinator,10,2,105000.0,11,1
7200,36,Laborer/Truck Driver,10,0,55000.0,11,1
7000,36,office clerk,10,0,30000.0,2,1
25000,36,Solar Electrician Tech,3,2,80784.0,2,0
8000,36,Manager,10,1,50000.0,2,1
20400,60,VP/COM3,10,0,65000.0,2,1
4800,36,COST CONTROLLER,2,0,52000.0,9,1
4800,36,Quaility Control Specialist,10,0,40000.0,2,1
20000,60,driver,8,1,80000.0,4,1
12800,36,Vice President,2,2,38000.0,1,0
12000,60,Executive Assistant,5,0,59200.0,2,1
24000,36,Engineer,6,2,72000.0,1,0
7500,36,Foreman,6,0,72000.0,1,1
10000,36,Kitchen Supervisor,3,0,50000.0,2,1
6000,36,Mail Clerk,10,2,60000.0,2,1
35000,60,APRN,3,2,135000.0,3,1
12000,36,Dance Director,5,0,85000.0,1,0
14400,60,Director,10,0,92000.0,2,1
7000,36,Case Management ,10,2,53000.0,2,0
21075,60,CASE MANAGER,10,0,47923.2,2,0
22750,36,Inside Account Manager,3,0,49500.0,6,0
7000,36,Supervisor,4,0,63000.0,2,0
9000,36,Sales support,10,2,47840.0,2,1
3000,36,Office asst,8,0,30000.0,2,0
20000,60,Sr service Specilaist,10,2,60000.0,3,1
18000,36,Defense Contracting,10,2,142000.0,2,0
25000,60,ASPHALT PLANT OPERATOR,0,0,80000.0,2,0
40000,36,Radiologist,9,2,400000.0,2,1
34500,60,Information Systems Engineer,10,2,90000.0,11,1
35000,60,COMPUTER TECH,10,2,105000.0,2,1
18000,36,Software Engineer,4,2,117500.0,11,1
22000,60,Project Manager,10,2,97500.0,2,1
10000,36,hr-supervisor,2,0,32000.0,3,1
10500,60,accounting dept,9,2,61200.0,11,1
30175,36,Maintenance,5,2,125000.0,2,1
20000,36,Sr. Sales Engineer,10,0,135000.0,2,1
5000,36,Warehouse/production,3,2,53000.0,2,1
19775,60,general manager,4,2,43000.0,3,1
28000,36,Partner,10,2,186000.0,3,1
10000,36,Sales Manager,10,2,95000.0,2,1
1400,36,Billing specialist ,9,0,50000.0,11,1
10400,60,Police Sergeant,10,2,130000.0,2,1
15000,60,manager,10,0,90000.0,1,0
5500,36,Customer Service,1,0,30000.0,2,1
4800,36,Film Commissioner,10,2,40000.0,2,0
35000,60,VP Branch Manager,0,2,99000.0,2,1
21600,60,Grant Specialist II,10,2,48000.0,2,1
18700,60,Sales,7,0,114000.0,2,1
7200,36,owner,4,2,40000.0,2,0
21000,36,Branch Manager,3,2,90000.0,2,0
10000,36,Registered Dental Assistant ,1,0,37440.0,11,1
6500,36,Systems Engineer,3,2,109000.0,2,1
10475,36,,0,2,48000.0,2,1
9075,36,Office Assistant,1,0,38000.0,2,1
11000,36,Project Manager,8,1,65000.0,2,1
26000,60,Provider Advocate,5,2,65000.0,2,1
